review_tokens_stemmed,sentimen,classified_text,tweet_text,sentence_score,max_positive,max_negative,kelas
tipe kulit minyak aman nyaman kulit minyak cocok beli official store jamin asli,"{'classified_text': 'tipe kulit minyak aman [4] nyaman [5] kulit minyak cocok [3] beli official store jamin asli [4]', 'tweet_text': ' tipe kulit minyak aman nyaman kulit minyak cocok beli official store jamin asli', 'sentence_score': ['tipe kulit minyak aman [4] nyaman [5] kulit minyak cocok [3] beli official store jamin asli [4]'], 'max_positive': 5, 'max_negative': -1, 'kelas': 'positif'}",tipe kulit minyak aman [4] nyaman [5] kulit minyak cocok [3] beli official store jamin asli [4], tipe kulit minyak aman nyaman kulit minyak cocok beli official store jamin asli,['tipe kulit minyak aman [4] nyaman [5] kulit minyak cocok [3] beli official store jamin asli [4]'],5,-1,positif
kirim cepat coba azarine moga cocok,"{'classified_text': 'kirim cepat [4] coba azarine moga cocok [3]', 'tweet_text': ' kirim cepat coba azarine moga cocok', 'sentence_score': ['kirim cepat [4] coba azarine moga cocok [3]'], 'max_positive': 4, 'max_negative': -1, 'kelas': 'positif'}",kirim cepat [4] coba azarine moga cocok [3], kirim cepat coba azarine moga cocok,['kirim cepat [4] coba azarine moga cocok [3]'],4,-1,positif
tipe kulit kombinasi pakai ss minggu rasa tuh gatel area hidung alis gatelnya tuh kayak perih kalo kulit sensi pakai tekstur cream cepat ngebland bikin white cast abu abu kulit medium poin mah,"{'classified_text': 'tipe kulit kombinasi pakai ss minggu rasa tuh [-2] gatel area hidung alis gatelnya tuh [-2] kayak perih [-4] kalo kulit sensi pakai tekstur cream cepat [4] ngebland bikin white cast abu abu kulit medium poin mah', 'tweet_text': ' tipe kulit kombinasi pakai ss minggu rasa tuh gatel area hidung alis gatelnya tuh kayak perih kalo kulit sensi pakai tekstur cream cepat ngebland bikin white cast abu abu kulit medium poin mah', 'sentence_score': ['tipe kulit kombinasi pakai ss minggu rasa tuh [-2] gatel area hidung alis gatelnya tuh [-2] kayak perih [-4] kalo kulit sensi pakai tekstur cream cepat [4] ngebland bikin white cast abu abu kulit medium poin mah'], 'max_positive': 4, 'max_negative': -4, 'kelas': 'netral'}",tipe kulit kombinasi pakai ss minggu rasa tuh [-2] gatel area hidung alis gatelnya tuh [-2] kayak perih [-4] kalo kulit sensi pakai tekstur cream cepat [4] ngebland bikin white cast abu abu kulit medium poin mah, tipe kulit kombinasi pakai ss minggu rasa tuh gatel area hidung alis gatelnya tuh kayak perih kalo kulit sensi pakai tekstur cream cepat ngebland bikin white cast abu abu kulit medium poin mah,['tipe kulit kombinasi pakai ss minggu rasa tuh [-2] gatel area hidung alis gatelnya tuh [-2] kayak perih [-4] kalo kulit sensi pakai tekstur cream cepat [4] ngebland bikin white cast abu abu kulit medium poin mah'],4,-4,netral
tipe kulit minyak kulit bruntusan pakai moist nyaman cocok terima kasih,"{'classified_text': 'tipe kulit minyak kulit bruntusan pakai moist nyaman [4] cocok [4] terima kasih [4]', 'tweet_text': ' tipe kulit minyak kulit bruntusan pakai moist nyaman cocok terima kasih', 'sentence_score': ['tipe kulit minyak kulit bruntusan pakai moist nyaman [4] cocok [4] terima kasih [4]'], 'max_positive': 4, 'max_negative': -1, 'kelas': 'positif'}",tipe kulit minyak kulit bruntusan pakai moist nyaman [4] cocok [4] terima kasih [4], tipe kulit minyak kulit bruntusan pakai moist nyaman cocok terima kasih,['tipe kulit minyak kulit bruntusan pakai moist nyaman [4] cocok [4] terima kasih [4]'],4,-1,positif
barang aman sesuai pesan coba mudah sesuai butuh,"{'classified_text': 'barang aman [4] sesuai [4] pesan coba mudah [3] sesuai [4] butuh', 'tweet_text': ' barang aman sesuai pesan coba mudah sesuai butuh', 'sentence_score': ['barang aman [4] sesuai [4] pesan coba mudah [3] sesuai [4] butuh'], 'max_positive': 4, 'max_negative': -1, 'kelas': 'positif'}",barang aman [4] sesuai [4] pesan coba mudah [3] sesuai [4] butuh, barang aman sesuai pesan coba mudah sesuai butuh,['barang aman [4] sesuai [4] pesan coba mudah [3] sesuai [4] butuh'],4,-1,positif
kirim cepat banget packing aman,"{'classified_text': 'kirim cepat [5] banget packing aman [4]', 'tweet_text': ' kirim cepat banget packing aman', 'sentence_score': ['kirim cepat [5] banget packing aman [4]'], 'max_positive': 5, 'max_negative': -1, 'kelas': 'positif'}",kirim cepat [5] banget packing aman [4], kirim cepat banget packing aman,['kirim cepat [5] banget packing aman [4]'],5,-1,positif
cocok banget,"{'classified_text': 'cocok [4] banget', 'tweet_text': ' cocok banget', 'sentence_score': ['cocok [4] banget'], 'max_positive': 4, 'max_negative': -1, 'kelas': 'positif'}",cocok [4] banget, cocok banget,['cocok [4] banget'],4,-1,positif
bagus kulit minyak harga murah,"{'classified_text': 'bagus [4] kulit minyak harga murah [2]', 'tweet_text': ' bagus kulit minyak harga murah', 'sentence_score': ['bagus [4] kulit minyak harga murah [2]'], 'max_positive': 4, 'max_negative': -1, 'kelas': 'positif'}",bagus [4] kulit minyak harga murah [2], bagus kulit minyak harga murah,['bagus [4] kulit minyak harga murah [2]'],4,-1,positif
cepat kirim produk aman exp terima kasih tipe kulit normal,"{'classified_text': 'cepat [4] kirim produk aman [4] exp terima kasih [4] tipe kulit normal [-1]', 'tweet_text': ' cepat kirim produk aman exp terima kasih tipe kulit normal', 'sentence_score': ['cepat [4] kirim produk aman [4] exp terima kasih [4] tipe kulit normal [-1]'], 'max_positive': 4, 'max_negative': -1, 'kelas': 'positif'}",cepat [4] kirim produk aman [4] exp terima kasih [4] tipe kulit normal [-1], cepat kirim produk aman exp terima kasih tipe kulit normal,['cepat [4] kirim produk aman [4] exp terima kasih [4] tipe kulit normal [-1]'],4,-1,positif
beli kirim lupa ambil video unboxing claim,"{'classified_text': 'beli kirim lupa ambil video unboxing claim', 'tweet_text': ' beli kirim lupa ambil video unboxing claim', 'sentence_score': ['beli kirim lupa ambil video unboxing claim'], 'max_positive': 1, 'max_negative': -1, 'kelas': 'netral'}",beli kirim lupa ambil video unboxing claim, beli kirim lupa ambil video unboxing claim,['beli kirim lupa ambil video unboxing claim'],1,-1,netral
the best cocok wajah love azarine bukti wokey langgan beli layan nya the best best deh,"{'classified_text': 'the best cocok [3] wajah love azarine bukti wokey langgan beli layan nya the best best deh', 'tweet_text': ' the best cocok wajah love azarine bukti wokey langgan beli layan nya the best best deh', 'sentence_score': ['the best cocok [3] wajah love azarine bukti wokey langgan beli layan nya the best best deh'], 'max_positive': 3, 'max_negative': -1, 'kelas': 'positif'}",the best cocok [3] wajah love azarine bukti wokey langgan beli layan nya the best best deh, the best cocok wajah love azarine bukti wokey langgan beli layan nya the best best deh,['the best cocok [3] wajah love azarine bukti wokey langgan beli layan nya the best best deh'],3,-1,positif
tipe kulit kombinasi tipe kulit sensitif,"{'classified_text': 'tipe kulit kombinasi tipe kulit sensitif [-2]', 'tweet_text': ' tipe kulit kombinasi tipe kulit sensitif', 'sentence_score': ['tipe kulit kombinasi tipe kulit sensitif [-2]'], 'max_positive': 1, 'max_negative': -2, 'kelas': 'negatif'}",tipe kulit kombinasi tipe kulit sensitif [-2], tipe kulit kombinasi tipe kulit sensitif,['tipe kulit kombinasi tipe kulit sensitif [-2]'],1,-2,negatif
realpict sukses seller,"{'classified_text': 'realpict sukses [4] seller', 'tweet_text': ' realpict sukses seller', 'sentence_score': ['realpict sukses [4] seller'], 'max_positive': 4, 'max_negative': -1, 'kelas': 'positif'}",realpict sukses [4] seller, realpict sukses seller,['realpict sukses [4] seller'],4,-1,positif
moga cocok,"{'classified_text': 'moga cocok [3]', 'tweet_text': ' moga cocok', 'sentence_score': ['moga cocok [3]'], 'max_positive': 3, 'max_negative': -1, 'kelas': 'positif'}",moga cocok [3], moga cocok,['moga cocok [3]'],3,-1,positif
mantap,"{'classified_text': 'mantap [4]', 'tweet_text': ' mantap', 'sentence_score': ['mantap [4]'], 'max_positive': 4, 'max_negative': -1, 'kelas': 'positif'}",mantap [4], mantap,['mantap [4]'],4,-1,positif
nyaman belanja official store orisinal exp date seller fast respond kirim cepat packing rapi aman recommended seller terima kasih,"{'classified_text': 'nyaman [4] belanja official store orisinal exp date seller fast respond kirim cepat [4] packing rapi [4] aman [5] recommended seller terima kasih [4]', 'tweet_text': ' nyaman belanja official store orisinal exp date seller fast respond kirim cepat packing rapi aman recommended seller terima kasih', 'sentence_score': ['nyaman [4] belanja official store orisinal exp date seller fast respond kirim cepat [4] packing rapi [4] aman [5] recommended seller terima kasih [4]'], 'max_positive': 5, 'max_negative': -1, 'kelas': 'positif'}",nyaman [4] belanja official store orisinal exp date seller fast respond kirim cepat [4] packing rapi [4] aman [5] recommended seller terima kasih [4], nyaman belanja official store orisinal exp date seller fast respond kirim cepat packing rapi aman recommended seller terima kasih,['nyaman [4] belanja official store orisinal exp date seller fast respond kirim cepat [4] packing rapi [4] aman [5] recommended seller terima kasih [4]'],5,-1,positif
beli twin pack kirim,"{'classified_text': 'beli twin pack kirim', 'tweet_text': ' beli twin pack kirim', 'sentence_score': ['beli twin pack kirim'], 'max_positive': 1, 'max_negative': -1, 'kelas': 'netral'}",beli twin pack kirim, beli twin pack kirim,['beli twin pack kirim'],1,-1,netral
ok kaya nya kulit cocok sunscreennya lengket banget makenya so sorry,"{'classified_text': 'ok [1] kaya [4] nya kulit cocok [3] sunscreennya lengket banget makenya so sorry', 'tweet_text': ' ok kaya nya kulit cocok sunscreennya lengket banget makenya so sorry', 'sentence_score': ['ok [1] kaya [4] nya kulit cocok [3] sunscreennya lengket banget makenya so sorry'], 'max_positive': 4, 'max_negative': -1, 'kelas': 'positif'}",ok [1] kaya [4] nya kulit cocok [3] sunscreennya lengket banget makenya so sorry, ok kaya nya kulit cocok sunscreennya lengket banget makenya so sorry,['ok [1] kaya [4] nya kulit cocok [3] sunscreennya lengket banget makenya so sorry'],4,-1,positif
wangi nya enak moga cocok,"{'classified_text': 'wangi nya enak [4] moga cocok [3]', 'tweet_text': ' wangi nya enak moga cocok', 'sentence_score': ['wangi nya enak [4] moga cocok [3]'], 'max_positive': 4, 'max_negative': -1, 'kelas': 'positif'}",wangi nya enak [4] moga cocok [3], wangi nya enak moga cocok,['wangi nya enak [4] moga cocok [3]'],4,-1,positif
halus banget rambut pakai mudah bilas moga rambut rontok,"{'classified_text': 'halus [4] banget rambut pakai mudah [3] bilas moga rambut rontok', 'tweet_text': ' halus banget rambut pakai mudah bilas moga rambut rontok', 'sentence_score': ['halus [4] banget rambut pakai mudah [3] bilas moga rambut rontok'], 'max_positive': 4, 'max_negative': -1, 'kelas': 'positif'}",halus [4] banget rambut pakai mudah [3] bilas moga rambut rontok, halus banget rambut pakai mudah bilas moga rambut rontok,['halus [4] banget rambut pakai mudah [3] bilas moga rambut rontok'],4,-1,positif
moga cocok coba,"{'classified_text': 'moga cocok [3] coba', 'tweet_text': ' moga cocok coba', 'sentence_score': ['moga cocok [3] coba'], 'max_positive': 3, 'max_negative': -1, 'kelas': 'positif'}",moga cocok [3] coba, moga cocok coba,['moga cocok [3] coba'],3,-1,positif
moga cocok kulit,"{'classified_text': 'moga cocok [3] kulit', 'tweet_text': ' moga cocok kulit', 'sentence_score': ['moga cocok [3] kulit'], 'max_positive': 3, 'max_negative': -1, 'kelas': 'positif'}",moga cocok [3] kulit, moga cocok kulit,['moga cocok [3] kulit'],3,-1,positif
tipe kulit normal moga cocok,"{'classified_text': 'tipe kulit normal [-1] moga cocok [3]', 'tweet_text': ' tipe kulit normal moga cocok', 'sentence_score': ['tipe kulit normal [-1] moga cocok [3]'], 'max_positive': 3, 'max_negative': -1, 'kelas': 'positif'}",tipe kulit normal [-1] moga cocok [3], tipe kulit normal moga cocok,['tipe kulit normal [-1] moga cocok [3]'],3,-1,positif
tipe kulit normal moga cocok pakai ringan resap,"{'classified_text': 'tipe kulit normal [-1] moga cocok [3] pakai ringan resap', 'tweet_text': ' tipe kulit normal moga cocok pakai ringan resap', 'sentence_score': ['tipe kulit normal [-1] moga cocok [3] pakai ringan resap'], 'max_positive': 3, 'max_negative': -1, 'kelas': 'positif'}",tipe kulit normal [-1] moga cocok [3] pakai ringan resap, tipe kulit normal moga cocok pakai ringan resap,['tipe kulit normal [-1] moga cocok [3] pakai ringan resap'],3,-1,positif
coba moga cocok,"{'classified_text': 'coba moga cocok [3]', 'tweet_text': ' coba moga cocok', 'sentence_score': ['coba moga cocok [3]'], 'max_positive': 3, 'max_negative': -1, 'kelas': 'positif'}",coba moga cocok [3], coba moga cocok,['coba moga cocok [3]'],3,-1,positif
alhamdulillah masyaallah banget nemu azarine produk benar cocok produk azarine masyaallah tipe kulit minyak tipe kulit sensitif tipe kulit kombinasi,"{'classified_text': 'alhamdulillah masyaallah banget nemu azarine produk benar [4] cocok [4] produk azarine masyaallah tipe kulit minyak tipe kulit sensitif [-2] tipe kulit kombinasi', 'tweet_text': ' alhamdulillah masyaallah banget nemu azarine produk benar cocok produk azarine masyaallah tipe kulit minyak tipe kulit sensitif tipe kulit kombinasi', 'sentence_score': ['alhamdulillah masyaallah banget nemu azarine produk benar [4] cocok [4] produk azarine masyaallah tipe kulit minyak tipe kulit sensitif [-2] tipe kulit kombinasi'], 'max_positive': 4, 'max_negative': -2, 'kelas': 'positif'}",alhamdulillah masyaallah banget nemu azarine produk benar [4] cocok [4] produk azarine masyaallah tipe kulit minyak tipe kulit sensitif [-2] tipe kulit kombinasi, alhamdulillah masyaallah banget nemu azarine produk benar cocok produk azarine masyaallah tipe kulit minyak tipe kulit sensitif tipe kulit kombinasi,['alhamdulillah masyaallah banget nemu azarine produk benar [4] cocok [4] produk azarine masyaallah tipe kulit minyak tipe kulit sensitif [-2] tipe kulit kombinasi'],4,-2,positif
enak banget dipakek bikin kering bibir kirim cepat aman barang jamin pokok rekomen banget deh,"{'classified_text': 'enak [5] banget dipakek bikin kering bibir kirim cepat [4] aman [5] barang jamin pokok rekomen banget deh', 'tweet_text': ' enak banget dipakek bikin kering bibir kirim cepat aman barang jamin pokok rekomen banget deh', 'sentence_score': ['enak [5] banget dipakek bikin kering bibir kirim cepat [4] aman [5] barang jamin pokok rekomen banget deh'], 'max_positive': 5, 'max_negative': -1, 'kelas': 'positif'}",enak [5] banget dipakek bikin kering bibir kirim cepat [4] aman [5] barang jamin pokok rekomen banget deh, enak banget dipakek bikin kering bibir kirim cepat aman barang jamin pokok rekomen banget deh,['enak [5] banget dipakek bikin kering bibir kirim cepat [4] aman [5] barang jamin pokok rekomen banget deh'],5,-1,positif
cocok kulit ane oily hempas jerawat,"{'classified_text': 'cocok [3] kulit ane oily hempas jerawat', 'tweet_text': ' cocok kulit ane oily hempas jerawat', 'sentence_score': ['cocok [3] kulit ane oily hempas jerawat'], 'max_positive': 3, 'max_negative': -1, 'kelas': 'positif'}",cocok [3] kulit ane oily hempas jerawat, cocok kulit ane oily hempas jerawat,['cocok [3] kulit ane oily hempas jerawat'],3,-1,positif
coba moga cocok emas cepat aman kirim cepat,"{'classified_text': 'coba moga cocok [3] emas [5] cepat [5] aman [5] kirim cepat [4]', 'tweet_text': ' coba moga cocok emas cepat aman kirim cepat', 'sentence_score': ['coba moga cocok [3] emas [5] cepat [5] aman [5] kirim cepat [4]'], 'max_positive': 5, 'max_negative': -1, 'kelas': 'positif'}",coba moga cocok [3] emas [5] cepat [5] aman [5] kirim cepat [4], coba moga cocok emas cepat aman kirim cepat,['coba moga cocok [3] emas [5] cepat [5] aman [5] kirim cepat [4]'],5,-1,positif
produk bagus cepat serap emas cepat aman kirim cepat,"{'classified_text': 'produk bagus [4] cepat [5] serap emas [4] cepat [5] aman [5] kirim cepat [4]', 'tweet_text': ' produk bagus cepat serap emas cepat aman kirim cepat', 'sentence_score': ['produk bagus [4] cepat [5] serap emas [4] cepat [5] aman [5] kirim cepat [4]'], 'max_positive': 5, 'max_negative': -1, 'kelas': 'positif'}",produk bagus [4] cepat [5] serap emas [4] cepat [5] aman [5] kirim cepat [4], produk bagus cepat serap emas cepat aman kirim cepat,['produk bagus [4] cepat [5] serap emas [4] cepat [5] aman [5] kirim cepat [4]'],5,-1,positif
