review_tokens_stemmed,sentimen,classified_text,tweet_text,sentence_score,max_positive,max_negative,kelas
tim avo salah kirim barang kirim toner harga ribu musim pandemi malas kirim barang ongkir tanggung pasti putus beli serum pikir normal kalo salah jual selisih bayar tanggung beli ya pikir ribu avo kasih voucher beli nila ribu kasih kabar customer service beli serum salah kirim dapat bayar kurang ya ampun ribu sih pakai logika salah ribet boleh tokopedia trf rekening seller ya,"{'classified_text': 'tim avo salah [-4] kirim barang kirim toner harga ribu musim pandemi malas [-4] kirim barang ongkir tanggung pasti putus beli serum pikir normal [-1] kalo salah [-4] jual selisih bayar tanggung beli ya pikir ribu avo kasih voucher beli nila ribu kasih kabar customer service beli serum salah [-4] kirim dapat bayar kurang [-2] ya ampun ribu sih pakai logika salah [-4] ribet boleh tokopedia trf rekening seller ya', 'tweet_text': ' tim avo salah kirim barang kirim toner harga ribu musim pandemi malas kirim barang ongkir tanggung pasti putus beli serum pikir normal kalo salah jual selisih bayar tanggung beli ya pikir ribu avo kasih voucher beli nila ribu kasih kabar customer service beli serum salah kirim dapat bayar kurang ya ampun ribu sih pakai logika salah ribet boleh tokopedia trf rekening seller ya', 'sentence_score': ['tim avo salah [-4] kirim barang kirim toner harga ribu musim pandemi malas [-4] kirim barang ongkir tanggung pasti putus beli serum pikir normal [-1] kalo salah [-4] jual selisih bayar tanggung beli ya pikir ribu avo kasih voucher beli nila ribu kasih kabar customer service beli serum salah [-4] kirim dapat bayar kurang [-2] ya ampun ribu sih pakai logika salah [-4] ribet boleh tokopedia trf rekening seller ya'], 'max_positive': 1, 'max_negative': -4, 'kelas': 'negatif'}",tim avo salah [-4] kirim barang kirim toner harga ribu musim pandemi malas [-4] kirim barang ongkir tanggung pasti putus beli serum pikir normal [-1] kalo salah [-4] jual selisih bayar tanggung beli ya pikir ribu avo kasih voucher beli nila ribu kasih kabar customer service beli serum salah [-4] kirim dapat bayar kurang [-2] ya ampun ribu sih pakai logika salah [-4] ribet boleh tokopedia trf rekening seller ya, tim avo salah kirim barang kirim toner harga ribu musim pandemi malas kirim barang ongkir tanggung pasti putus beli serum pikir normal kalo salah jual selisih bayar tanggung beli ya pikir ribu avo kasih voucher beli nila ribu kasih kabar customer service beli serum salah kirim dapat bayar kurang ya ampun ribu sih pakai logika salah ribet boleh tokopedia trf rekening seller ya,['tim avo salah [-4] kirim barang kirim toner harga ribu musim pandemi malas [-4] kirim barang ongkir tanggung pasti putus beli serum pikir normal [-1] kalo salah [-4] jual selisih bayar tanggung beli ya pikir ribu avo kasih voucher beli nila ribu kasih kabar customer service beli serum salah [-4] kirim dapat bayar kurang [-2] ya ampun ribu sih pakai logika salah [-4] ribet boleh tokopedia trf rekening seller ya'],1,-4,negatif
kali repurchase avoskin official store official store kali produk terima warna kuning jejer produk habis beda qc update sistem auto close beli sayang ya avoskin produk bagus kali jelek kualitas barang kirim customer servicenya,"{'classified_text': 'kali repurchase avoskin official store official store kali produk terima warna kuning jejer produk habis beda qc update sistem auto close beli sayang [4] ya avoskin produk bagus [5] kali jelek [-5] kualitas barang kirim customer servicenya', 'tweet_text': ' kali repurchase avoskin official store official store kali produk terima warna kuning jejer produk habis beda qc update sistem auto close beli sayang ya avoskin produk bagus kali jelek kualitas barang kirim customer servicenya', 'sentence_score': ['kali repurchase avoskin official store official store kali produk terima warna kuning jejer produk habis beda qc update sistem auto close beli sayang [4] ya avoskin produk bagus [5] kali jelek [-5] kualitas barang kirim customer servicenya'], 'max_positive': 5, 'max_negative': -5, 'kelas': 'netral'}",kali repurchase avoskin official store official store kali produk terima warna kuning jejer produk habis beda qc update sistem auto close beli sayang [4] ya avoskin produk bagus [5] kali jelek [-5] kualitas barang kirim customer servicenya, kali repurchase avoskin official store official store kali produk terima warna kuning jejer produk habis beda qc update sistem auto close beli sayang ya avoskin produk bagus kali jelek kualitas barang kirim customer servicenya,['kali repurchase avoskin official store official store kali produk terima warna kuning jejer produk habis beda qc update sistem auto close beli sayang [4] ya avoskin produk bagus [5] kali jelek [-5] kualitas barang kirim customer servicenya'],5,-5,netral
ok barang deh moga cocok coba varian exp date,"{'classified_text': 'ok [1] barang deh moga cocok [3] coba varian exp date', 'tweet_text': ' ok barang deh moga cocok coba varian exp date', 'sentence_score': ['ok [1] barang deh moga cocok [3] coba varian exp date'], 'max_positive': 3, 'max_negative': -1, 'kelas': 'positif'}",ok [1] barang deh moga cocok [3] coba varian exp date, ok barang deh moga cocok coba varian exp date,['ok [1] barang deh moga cocok [3] coba varian exp date'],3,-1,positif
kecewa bonus pouchnya pas free produk apa komplain respon moga avoskin,"{'classified_text': 'kecewa [-3] bonus [3] pouchnya pas free produk apa komplain respon moga avoskin', 'tweet_text': ' kecewa bonus pouchnya pas free produk apa komplain respon moga avoskin', 'sentence_score': ['kecewa [-3] bonus [3] pouchnya pas free produk apa komplain respon moga avoskin'], 'max_positive': 3, 'max_negative': -3, 'kelas': 'netral'}",kecewa [-3] bonus [3] pouchnya pas free produk apa komplain respon moga avoskin, kecewa bonus pouchnya pas free produk apa komplain respon moga avoskin,['kecewa [-3] bonus [3] pouchnya pas free produk apa komplain respon moga avoskin'],3,-3,netral
barang proses beli pcs bayar pcs pcs lambat kirim terima kasih alam belanja,"{'classified_text': 'barang proses beli pcs bayar pcs pcs lambat [-3] kirim terima kasih [4] alam belanja', 'tweet_text': ' barang proses beli pcs bayar pcs pcs lambat kirim terima kasih alam belanja', 'sentence_score': ['barang proses beli pcs bayar pcs pcs lambat [-3] kirim terima kasih [4] alam belanja'], 'max_positive': 4, 'max_negative': -3, 'kelas': 'positif'}",barang proses beli pcs bayar pcs pcs lambat [-3] kirim terima kasih [4] alam belanja, barang proses beli pcs bayar pcs pcs lambat kirim terima kasih alam belanja,['barang proses beli pcs bayar pcs pcs lambat [-3] kirim terima kasih [4] alam belanja'],4,-3,positif
packaging nya rapi super safe segel produk aman tang,"{'classified_text': 'packaging nya rapi [4] super [5] safe segel produk aman [4] tang', 'tweet_text': ' packaging nya rapi super safe segel produk aman tang', 'sentence_score': ['packaging nya rapi [4] super [5] safe segel produk aman [4] tang'], 'max_positive': 5, 'max_negative': -1, 'kelas': 'positif'}",packaging nya rapi [4] super [5] safe segel produk aman [4] tang, packaging nya rapi super safe segel produk aman tang,['packaging nya rapi [4] super [5] safe segel produk aman [4] tang'],5,-1,positif
paket kondisi sobek dus info kurir sana wallahualam untung dalam bubble wrap isi aman kemas dalam segel rapi rada kecewa kali terima paket moga depan perhati emas dus lapis plastik,"{'classified_text': 'paket kondisi sobek dus info kurir sana wallahualam untung dalam bubble wrap isi aman [4] kemas dalam segel rapi [4] rada kecewa [-4] kali terima paket moga depan perhati emas [4] dus lapis plastik', 'tweet_text': ' paket kondisi sobek dus info kurir sana wallahualam untung dalam bubble wrap isi aman kemas dalam segel rapi rada kecewa kali terima paket moga depan perhati emas dus lapis plastik', 'sentence_score': ['paket kondisi sobek dus info kurir sana wallahualam untung dalam bubble wrap isi aman [4] kemas dalam segel rapi [4] rada kecewa [-4] kali terima paket moga depan perhati emas [4] dus lapis plastik'], 'max_positive': 4, 'max_negative': -4, 'kelas': 'netral'}",paket kondisi sobek dus info kurir sana wallahualam untung dalam bubble wrap isi aman [4] kemas dalam segel rapi [4] rada kecewa [-4] kali terima paket moga depan perhati emas [4] dus lapis plastik, paket kondisi sobek dus info kurir sana wallahualam untung dalam bubble wrap isi aman kemas dalam segel rapi rada kecewa kali terima paket moga depan perhati emas dus lapis plastik,['paket kondisi sobek dus info kurir sana wallahualam untung dalam bubble wrap isi aman [4] kemas dalam segel rapi [4] rada kecewa [-4] kali terima paket moga depan perhati emas [4] dus lapis plastik'],4,-4,netral
coba moga cocok kulit,"{'classified_text': 'coba moga cocok [3] kulit', 'tweet_text': ' coba moga cocok kulit', 'sentence_score': ['coba moga cocok [3] kulit'], 'max_positive': 3, 'max_negative': -1, 'kelas': 'positif'}",coba moga cocok [3] kulit, coba moga cocok kulit,['coba moga cocok [3] kulit'],3,-1,positif
pesan salah barang habis piye retur ppkm ribet huv,"{'classified_text': 'pesan salah [-4] barang habis piye retur ppkm ribet huv', 'tweet_text': ' pesan salah barang habis piye retur ppkm ribet huv', 'sentence_score': ['pesan salah [-4] barang habis piye retur ppkm ribet huv'], 'max_positive': 1, 'max_negative': -4, 'kelas': 'negatif'}",pesan salah [-4] barang habis piye retur ppkm ribet huv, pesan salah barang habis piye retur ppkm ribet huv,['pesan salah [-4] barang habis piye retur ppkm ribet huv'],1,-4,negatif
alhamdulillah aman,"{'classified_text': 'alhamdulillah aman [4]', 'tweet_text': ' alhamdulillah aman', 'sentence_score': ['alhamdulillah aman [4]'], 'max_positive': 4, 'max_negative': -1, 'kelas': 'positif'}",alhamdulillah aman [4], alhamdulillah aman,['alhamdulillah aman [4]'],4,-1,positif
kali coba toner eksfoliasi avoskin moga cocok deh,"{'classified_text': 'kali coba toner eksfoliasi avoskin moga cocok [3] deh', 'tweet_text': ' kali coba toner eksfoliasi avoskin moga cocok deh', 'sentence_score': ['kali coba toner eksfoliasi avoskin moga cocok [3] deh'], 'max_positive': 3, 'max_negative': -1, 'kelas': 'positif'}",kali coba toner eksfoliasi avoskin moga cocok [3] deh, kali coba toner eksfoliasi avoskin moga cocok deh,['kali coba toner eksfoliasi avoskin moga cocok [3] deh'],3,-1,positif
paket lempar kurir ya tulis fragile dus,"{'classified_text': 'paket lempar kurir ya tulis fragile dus', 'tweet_text': ' paket lempar kurir ya tulis fragile dus', 'sentence_score': ['paket lempar kurir ya tulis fragile dus'], 'max_positive': 1, 'max_negative': -1, 'kelas': 'netral'}",paket lempar kurir ya tulis fragile dus, paket lempar kurir ya tulis fragile dus,['paket lempar kurir ya tulis fragile dus'],1,-1,netral
tipe kulit normal cepat resap kulit,"{'classified_text': 'tipe kulit normal [-1] cepat [4] resap kulit', 'tweet_text': ' tipe kulit normal cepat resap kulit', 'sentence_score': ['tipe kulit normal [-1] cepat [4] resap kulit'], 'max_positive': 4, 'max_negative': -1, 'kelas': 'positif'}",tipe kulit normal [-1] cepat [4] resap kulit, tipe kulit normal cepat resap kulit,['tipe kulit normal [-1] cepat [4] resap kulit'],4,-1,positif
proses kirim cepat product packaging sesuai deskripsi avoskin ok sih cocok brush nya keras,"{'classified_text': 'proses kirim cepat [4] product packaging sesuai [3] deskripsi avoskin ok [1] sih cocok [3] brush nya keras [-3]', 'tweet_text': ' proses kirim cepat product packaging sesuai deskripsi avoskin ok sih cocok brush nya keras', 'sentence_score': ['proses kirim cepat [4] product packaging sesuai [3] deskripsi avoskin ok [1] sih cocok [3] brush nya keras [-3]'], 'max_positive': 4, 'max_negative': -3, 'kelas': 'positif'}",proses kirim cepat [4] product packaging sesuai [3] deskripsi avoskin ok [1] sih cocok [3] brush nya keras [-3], proses kirim cepat product packaging sesuai deskripsi avoskin ok sih cocok brush nya keras,['proses kirim cepat [4] product packaging sesuai [3] deskripsi avoskin ok [1] sih cocok [3] brush nya keras [-3]'],4,-3,positif
beli kirim kirim kondisi barang terima buka segel nya,"{'classified_text': 'beli kirim kirim kondisi barang terima buka segel nya', 'tweet_text': ' beli kirim kirim kondisi barang terima buka segel nya', 'sentence_score': ['beli kirim kirim kondisi barang terima buka segel nya'], 'max_positive': 1, 'max_negative': -1, 'kelas': 'netral'}",beli kirim kirim kondisi barang terima buka segel nya, beli kirim kirim kondisi barang terima buka segel nya,['beli kirim kirim kondisi barang terima buka segel nya'],1,-1,netral
segel aman,"{'classified_text': 'segel aman [4]', 'tweet_text': ' segel aman', 'sentence_score': ['segel aman [4]'], 'max_positive': 4, 'max_negative': -1, 'kelas': 'positif'}",segel aman [4], segel aman,['segel aman [4]'],4,-1,positif
bahan ringan lembab cocok kulit kering,"{'classified_text': 'bahan ringan lembab cocok [3] kulit kering', 'tweet_text': ' bahan ringan lembab cocok kulit kering', 'sentence_score': ['bahan ringan lembab cocok [3] kulit kering'], 'max_positive': 3, 'max_negative': -1, 'kelas': 'positif'}",bahan ringan lembab cocok [3] kulit kering, bahan ringan lembab cocok kulit kering,['bahan ringan lembab cocok [3] kulit kering'],3,-1,positif
kirim oke saran facial wash nya fragrance biar bau enak bau nyaman,"{'classified_text': 'kirim oke [3] saran facial wash nya fragrance biar bau [-4] enak [4] bau [-4] nyaman [4]', 'tweet_text': ' kirim oke saran facial wash nya fragrance biar bau enak bau nyaman', 'sentence_score': ['kirim oke [3] saran facial wash nya fragrance biar bau [-4] enak [4] bau [-4] nyaman [4]'], 'max_positive': 4, 'max_negative': -4, 'kelas': 'netral'}",kirim oke [3] saran facial wash nya fragrance biar bau [-4] enak [4] bau [-4] nyaman [4], kirim oke saran facial wash nya fragrance biar bau enak bau nyaman,['kirim oke [3] saran facial wash nya fragrance biar bau [-4] enak [4] bau [-4] nyaman [4]'],4,-4,netral
pesan ysk bae phte special edition proses komplain retur barang dsb pesan tanggal agustus pesan tanggal juli,"{'classified_text': 'pesan ysk bae phte special edition proses komplain retur barang dsb pesan tanggal agustus pesan tanggal juli', 'tweet_text': ' pesan ysk bae phte special edition proses komplain retur barang dsb pesan tanggal agustus pesan tanggal juli', 'sentence_score': ['pesan ysk bae phte special edition proses komplain retur barang dsb pesan tanggal agustus pesan tanggal juli'], 'max_positive': 1, 'max_negative': -1, 'kelas': 'netral'}",pesan ysk bae phte special edition proses komplain retur barang dsb pesan tanggal agustus pesan tanggal juli, pesan ysk bae phte special edition proses komplain retur barang dsb pesan tanggal agustus pesan tanggal juli,['pesan ysk bae phte special edition proses komplain retur barang dsb pesan tanggal agustus pesan tanggal juli'],1,-1,netral
cepat banget nya cool packaging too produk aman pecah terima kasih mas kurir seller nya,"{'classified_text': 'cepat [5] banget nya cool packaging too produk aman [4] pecah [-2] terima kasih [4] mas kurir seller nya', 'tweet_text': ' cepat banget nya cool packaging too produk aman pecah terima kasih mas kurir seller nya', 'sentence_score': ['cepat [5] banget nya cool packaging too produk aman [4] pecah [-2] terima kasih [4] mas kurir seller nya'], 'max_positive': 5, 'max_negative': -2, 'kelas': 'positif'}",cepat [5] banget nya cool packaging too produk aman [4] pecah [-2] terima kasih [4] mas kurir seller nya, cepat banget nya cool packaging too produk aman pecah terima kasih mas kurir seller nya,['cepat [5] banget nya cool packaging too produk aman [4] pecah [-2] terima kasih [4] mas kurir seller nya'],5,-2,positif
diskon ongkir kirim lambat mending ongkir normal barang cepat butuh barang,"{'classified_text': 'diskon ongkir kirim lambat [-4] mending ongkir normal [-1] barang cepat [4] butuh barang', 'tweet_text': ' diskon ongkir kirim lambat mending ongkir normal barang cepat butuh barang', 'sentence_score': ['diskon ongkir kirim lambat [-4] mending ongkir normal [-1] barang cepat [4] butuh barang'], 'max_positive': 4, 'max_negative': -4, 'kelas': 'netral'}",diskon ongkir kirim lambat [-4] mending ongkir normal [-1] barang cepat [4] butuh barang, diskon ongkir kirim lambat mending ongkir normal barang cepat butuh barang,['diskon ongkir kirim lambat [-4] mending ongkir normal [-1] barang cepat [4] butuh barang'],4,-4,netral
